"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"WNT2",0.106062411424923,6.75222283265795,7.01572801089037,6.05520155507648e-10,6.14931888297458e-09,12.2465439168762
"TTC3P1",0.106055855316905,6.36042606574443,2.42439739872347,0.0175391207369137,0.0313345396424271,-4.22952867796774
"ASAH1",0.10601706270343,11.6000165096981,4.14072098249489,8.3750166344194e-05,0.000260190351820415,0.736056841880398
"MOCS1",0.105968193620979,6.15231314550916,5.11459400937625,2.03626766307911e-06,9.03236705694183e-06,4.31345253938205
"F8A3",0.105963431405137,10.1313858404366,2.34789125086007,0.0212968671550658,0.0371563804019408,-4.40100339562167
"TMEM14DP",0.105869148324643,9.29552183103925,3.29207099457847,0.00147010187645219,0.00341858082982508,-1.96880732975435
"MBNL3",0.105699869304615,5.60836321721575,6.28717262019542,1.49943237291861e-08,1.0972417695769e-07,9.09938588098099
"HCG9",0.105643827571453,6.60383443375129,6.0231900975301,4.6768884605505e-08,3.04795082065189e-07,7.98694497173777
"GFM1",0.105638989169892,5.95271487062833,4.83772734433277,6.09468057696868e-06,2.43825302932399e-05,3.25284830359802
"LRRC17",0.105621087412036,5.42780118781715,5.60447228024316,2.74346727295896e-07,1.47779080453291e-06,6.26102566440438
"PTK2B",0.105571236759761,9.94081180571887,2.33259414522627,0.0221287106925152,0.0384400799143176,-4.43471430251911
"WASF3",0.105528827701492,5.22589784529807,3.68899086369124,0.000404337687926976,0.00106498322328113,-0.75842004389626
"ZNF580",0.105490321111116,7.8673879825677,2.99147005870043,0.00366893564795908,0.00772134591746326,-2.81499633624982
"PPP2CB",0.105423784162584,8.8985865514523,4.02779053661772,0.000125373198014691,0.000374948429186392,0.351536763660042
"TRIB3",0.105410522722633,7.92704709581969,4.0375728549814,0.000121097773626652,0.000363435221247457,0.384566722123187
"SSX8P",0.105294118421832,6.53950842526559,5.49618190839889,4.30101121865099e-07,2.22270983317371e-06,5.82335015376655
"HNRNPUL2-BSCL2",0.10526646189913,7.79456436066396,2.83978905307521,0.0056946454903311,0.0114956714601413,-3.21736733122944
"MICU2",0.1052264893979,8.14090293230678,2.93892526364463,0.00427973953120145,0.00887695893044473,-2.95630109196933
"TNFAIP8",0.105221176020558,9.18521380058007,3.69794479615841,0.000392326958807673,0.00103633230909469,-0.729963140925679
"ATG5",0.105218139593323,7.4487947918828,3.10858330785961,0.00258652807804252,0.00565336722434076,-2.49288029380068
"F2RL2",0.105207015994362,5.38058185332525,6.37834207399803,1.00876078669433e-08,7.63937944080875e-08,9.48742744434642
"SLC11A2",0.105196598680225,7.66193212659483,5.31408879327133,9.08648247273699e-07,4.34996241292971e-06,5.09629142579529
"ARHGEF4",0.105108720159383,5.69826499152156,4.762995304364,8.15236065293388e-06,3.17033496876621e-05,2.97208041288982
"CASQ1",0.105102558857814,5.70221874369184,7.03754305520054,5.49328761381257e-10,5.64130242040768e-09,12.3422109378019
"AMDHD2",0.105045821397466,6.86038602134594,3.72000251748408,0.000364170411302441,0.000972589423803766,-0.659651530401707
"ZNF419",0.104990478856207,8.77492874072117,5.14212244948652,1.82318603251526e-06,8.19469746488352e-06,4.42058472231646
"ALPG",0.104963424493781,7.02415618736619,3.8497037714427,0.000233776900604357,0.000654227925948296,-0.240286676171428
