"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZFP36L1",0.307043183950565,9.51908073045608,6.90192504654894,1.00534348606795e-09,9.6293408246718e-09,11.748657656443
"RAB40C",0.306136524666341,6.83729430047686,9.50679164428085,7.2791470914578e-15,2.77430826348835e-13,23.4098793006626
"TRIM58",0.305888941534005,5.38680350345359,4.76782408943387,8.00109887299273e-06,3.11644402174956e-05,2.99014836728164
"HAMP",0.305765502709972,6.43833313586745,8.40189435654548,1.13707119599317e-12,2.34482024732505e-11,18.426102214906
"SH3BGRL3",0.30559230001214,12.7291680425343,8.31617164519634,1.68212504877819e-12,3.31915152151825e-11,18.0400257180209
"HIRA",0.30506048106826,4.60679964720368,6.64144277526475,3.18498071916163e-09,2.67806060995298e-08,10.6171877273485
"TPM4",0.304801985673855,9.4128656103738,5.88981584234235,8.25770369532148e-08,5.03872240081708e-07,7.43172662891195
"DR1",0.304200504634877,7.92906993102891,6.31042062335645,1.35550882025387e-08,1.00165296896544e-07,9.19815712588846
"TPM1",0.303901774455469,7.36731575435281,5.841306061848,1.01432603279731e-07,6.01921185171562e-07,7.23100757162586
"PON2",0.3028328984902,6.1009310088288,9.15714011010617,3.59519831538821e-14,1.10673340449186e-12,21.8334272201997
"SPTSSA",0.302520653637227,7.17266631024742,5.83159407513674,1.05688517706972e-07,6.2313405053199e-07,7.19090280997545
"CRYBG1",0.302412244994038,8.36571053699331,8.63944375132537,3.83815706075834e-13,8.93662533092207e-12,19.4971060280563
"TNK2",0.302035304087275,9.35601147430531,7.64563705335884,3.55827911964813e-11,4.95296982676238e-10,15.0336080554832
"POLR1B",0.301344697821304,7.17782469799753,7.59276265183236,4.5208179786342e-11,6.11336800785529e-10,14.7979610307016
"CYBRD1",0.300931902005247,7.50192619827901,4.52853588558319,2.00073643132397e-05,7.14684260517009e-05,2.10750688305152
"HNRNPUL1",0.300288256826343,8.78391720951876,7.57959418865905,4.79840555423414e-11,6.40754760453831e-10,14.7393138476747
"SPATA2L",0.299922941698245,7.11325771928051,7.29784231023747,1.71059576982021e-10,2.00603383043202e-09,13.4888570058427
"CRIP1",0.299323209487316,10.6224956046713,4.41302803059658,3.08684763075688e-05,0.000105979010079015,1.691099095127
"C16orf72",0.299045227360122,6.00807030997289,12.8330911058956,2.76197169610605e-21,1.07181241031315e-18,38.0004522668034
"PTGER2",0.297339545077413,7.79517122579144,6.69997854550602,2.46026382212485e-09,2.13525870039885e-08,10.8703998008834
"DPYD",0.296483475116535,10.7296358438282,10.012046964175,7.29665851839861e-16,3.77540286230693e-14,25.6807331532221
"PRDM12",0.295890245388806,6.54440201304924,7.22149913821261,2.41055340655613e-10,2.71738969404558e-09,13.1516218376984
"TERF1P5",0.294754381994602,5.79989143205391,8.51616480631938,6.74457712180406e-13,1.48149321821308e-11,18.9411202566673
"PARVB",0.293811070743144,8.96733625871955,6.15090125623681,2.70271954592753e-08,1.85581911555753e-07,8.52298056165342
"THAP9-AS1",0.293441989656193,6.50422090454732,6.01963667501473,4.74853508795907e-08,3.08973820968894e-07,7.97209053022121
"DMXL2",0.293397848061197,9.83274023332877,10.3594784733834,1.51207192118781e-16,9.63362836951796e-15,27.2347452616345
"GUCY1B1",0.290986270047299,5.94267372262385,3.9449044928763,0.000167893296485295,0.000486765124471517,0.0738302625873661
"CLCN7",0.290604389059775,10.3306154765408,10.0051704787984,7.5280780534331e-16,3.82557807747081e-14,25.6499056702345
"STXBP2",0.28979510430578,11.9456278146956,5.84544664215852,9.96699171775663e-08,5.91735261648546e-07,7.24811394631926
"CEBPD",0.288458247581472,12.1342984734975,5.49435822286741,4.33357192381823e-07,2.23592756069364e-06,5.8160123648516
"MOAP1",0.287280654970868,7.67692224704703,6.91843544459074,9.34156324713728e-10,9.02853275040302e-09,11.8207641363681
"RENBP",0.287082120307607,8.36551955226185,9.91177346999564,1.15071182250822e-15,5.53985548836098e-14,25.2309625842367
"TBC1D10B",0.285990595957754,9.19444585347203,9.34770893076173,1.50486885333673e-14,5.1665819130912e-13,22.6929750078947
"CD83",0.285817886138739,7.19647158246382,5.06562849492457,2.47703366160281e-06,1.07894194117298e-05,4.12362268277007
"ERAP2",0.285543400972553,5.68651391438412,1.97548448510332,0.0515874309824958,0.0811383740066128,-5.16589275133058
"RUFY1",0.28502333619096,8.91802125716148,5.4567116491854,5.06247070994379e-07,2.56572918015806e-06,5.66478651587052
"CLMN",0.284856067698205,6.26855726982336,6.90113849189939,1.00886605868237e-09,9.65585855566997e-09,11.7452236031092
"U2AF2",0.284290907595345,9.48440082027786,8.28303207917914,1.95695185577797e-12,3.81441787900954e-11,17.8908464381707
"EXD3",0.282710851049269,7.10342461461079,8.37656340985249,1.27659352218394e-12,2.58671782358981e-11,18.3119900003713
"MORN1",0.282630538544428,8.35029090711794,7.48554506851223,7.34073312180207e-11,9.41938159897769e-10,14.3209562115711
"GNA13",0.281832578070407,7.62843121224337,5.75614097767784,1.4532408933671e-07,8.32298876585826e-07,6.88026039905357
"TAL1",0.281361591020556,7.62428561595058,8.68084227673638,3.17604399942049e-13,7.47654769422404e-12,19.6838771789733
"KANK2",0.280813979761044,7.65146970901193,6.57899086276667,4.19228905989007e-09,3.43703288738491e-08,10.3477526244378
"OGFRL1",0.280464930984364,9.25774728368357,11.557046662039,7.13568234912689e-19,8.78649501566529e-17,32.5221742453983
"SP3",0.280284242843463,9.07393625978001,6.82518936624796,1.41359008313809e-09,1.29766556305852e-08,11.4141130723221
"ADAM15",0.280210201595523,7.81413866996544,9.74124060001531,2.4999557202505e-15,1.09264276291904e-13,24.4649403668952
"CEP104",0.279866849856187,7.64665396809584,10.1017245354431,4.85723000770782e-16,2.64975081433438e-14,26.0825259987183
"NACC2",0.279537339627932,9.18371088540083,6.70787978650211,2.37589791971174e-09,2.07009337430207e-08,10.9046273111416
"ZNF160",0.278854863171501,8.96490341011159,5.95357161687878,6.29612520053322e-08,3.96207269376061e-07,7.6965297901793
"CIDEB",0.278773493062223,10.178255015447,6.40993635375857,8.78950668983397e-09,6.73599178156875e-08,9.6223319042734
"EGR1",0.278749786505982,7.94362763304883,2.65563976452424,0.00951401835913626,0.0181709946468455,-3.68266150248882
"YTHDF2P1",0.278295905017679,8.63435462432675,9.56846648648123,5.49404027208835e-15,2.1715024606285e-13,23.6876162759238
"LY96",0.27774857905537,9.32469776748256,7.22026706410231,2.42392153734093e-10,2.72765722383023e-09,13.1461854083925
"CYSLTR2",0.276528778853606,5.93700299253655,15.510828152017,4.48708022842946e-26,9.57692490087795e-23,48.8475180917994
"SOAT1",0.275999645608814,5.80943124098425,7.69715582842479,2.81731391636204e-11,4.04921683646827e-10,15.2634586616637
"ECE1",0.27590636641236,7.96618251540536,11.1188948182769,4.99293300049096e-18,4.99527343783494e-16,30.6019447740267
"CD37",0.275900911981857,12.4403854183595,7.44879767368896,8.66539516083311e-11,1.09167950199868e-09,14.1577419015146
"CCDC47",0.273640215998482,5.86915952407402,6.11812344692288,3.11229860413961e-08,2.1132252572019e-07,8.38500898516545
"COX6A2",0.272906011076011,6.21680159908717,11.5980952245591,5.9522752793932e-19,7.94008721124056e-17,32.7011252606409
"NUPR1",0.272657533331275,6.49250395289322,8.55320362379009,5.69385241169298e-13,1.27252136097976e-11,19.1081300007262
"DTX2",0.271823992079089,6.7251910482531,9.09241765756632,4.8333469062505e-14,1.42946513813958e-12,21.5413735724061
"ARHGAP4",0.271245510673518,8.88953704934064,5.70513153943398,1.80078440931839e-07,1.00922735867533e-06,6.67121046294541
"FLT3LG",0.271238484703989,6.41404917973618,9.34591867869994,1.51722524033504e-14,5.19507658495469e-13,22.6849035512582
"PRH2",0.271154845898656,6.30057764655318,5.92503452220484,7.10966686024112e-08,4.40503489471068e-07,7.57786515652186
"NUCKS1",0.27108579487309,6.96008505361372,7.24824689306128,2.13774586576008e-10,2.44428335329675e-09,13.2696924133014
"UBE2E4P",0.270417701167684,8.58666460162669,5.89672403517259,8.01896397358857e-08,4.90874056624165e-07,7.46036467423266
"HEXIM2-AS1",0.270088897945929,6.46931540904462,9.27309718646715,2.11611565368062e-14,6.84317602551364e-13,22.3565242268841
"CHST15",0.269892613535482,10.0902459644007,8.13852567265655,3.78409823338996e-12,6.77750517157928e-11,17.2409075554265
"AKAP13",0.269549590689078,9.45026613854426,7.03823314759574,5.47638404994308e-10,5.62845699386605e-09,12.345238400925
"APOE",0.268784640713053,7.83689540581215,9.58401159340677,5.11803953192419e-15,2.04179483631842e-13,23.7575998241848
"RANBP9",0.268016741786379,7.30869165716452,7.12103667802471,3.78181322922096e-10,4.03246463059147e-09,12.7090020318462
"MAVS",0.267999024953713,5.85924254097743,7.8574372541885,1.36085759771813e-11,2.14092658432167e-10,15.9799744591196
"WDR11",0.267922213640957,7.82973404868197,5.47607097797871,4.67376087589527e-07,2.38930865376107e-06,5.74249320746105
"SERBP1P1",0.267863627299175,9.9087851106938,10.7995921852922,2.08329002722741e-17,1.66741325554214e-15,29.1917162605062
"RNF146",0.266710971681722,7.29338744375076,4.29924003901872,4.70417990321961e-05,0.00015496789035919,1.28736049871708
"TUBB4A",0.266609793661578,8.24482393823201,8.95451818319789,9.08165094654011e-14,2.46397504282611e-12,20.918999642444
"PRR11",0.266256810788603,8.64896500174705,6.68070594715763,2.67871169424882e-09,2.29455397702678e-08,10.7869606257328
"WSB1",0.266219472807665,10.4383185643039,9.35257205760323,1.4718096043879e-14,5.08032177730229e-13,22.7149003259002
"ADAM19",0.265970826498256,7.4671705097442,7.05257803210408,5.13648055466216e-10,5.3175238466454e-09,12.4081858688534
"HSPA1A",0.265897382002695,11.5304044769934,6.09232733442872,3.47723336804906e-08,2.33627757141848e-07,8.27661505154746
"ATP5F1E",0.26526889294901,11.4292979555767,8.27119100514309,2.06566244762021e-12,3.98743401422058e-11,17.837554140917
"CNPPD1",0.264465554646286,8.82543666014381,7.20455387036203,2.60101614051151e-10,2.8888649345525e-09,13.0768695320308
"ALDH3B1",0.264065785351034,9.74824854340451,9.25961505428378,2.25058877603576e-14,7.24146730299344e-13,22.2957164190542
"TPPP3",0.263907036174134,7.6817905742588,5.48770263875816,4.45447012495645e-07,2.29092146265833e-06,5.78924234682369
"MPP1",0.263611328144663,9.89028831828724,11.1902459117898,3.63280995684096e-18,3.78225726075653e-16,30.915864352658
"CEP170",0.26277778257232,7.94386267084754,7.4232293565815,9.7249148020606e-11,1.21381344010905e-09,14.0442658626618
"ARHGAP6",0.262703797303781,4.8252222500386,3.72738412617553,0.00035518533864116,0.000950774131822469,-0.636055619805837
"FAM13A",0.262477511223918,7.36234200391636,4.63063113229288,1.3571692795947e-05,5.01729497531457e-05,2.4808760914549
"TGFB1",0.262373832154934,12.8968727672205,3.48487194628525,0.000794310654255104,0.00195351300910137,-1.39357633857083
"CLU",0.261304990564742,7.94267768071658,2.85013246274246,0.00552910751378062,0.0111981260195278,-3.1904702125283
"F13A1",0.260951024670048,10.550265236257,3.70356874664431,0.000384957441309773,0.00101938895645429,-0.712064325545935
"EPHX1",0.260136652321142,9.14027692645628,6.09689590701525,3.40965720995873e-08,2.29690006474127e-07,8.29579968021348
