"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-611",0.0287482635732713,-0.934989376867993,0.454010346231513,0.655132572260137,0.927363603794833,-5.85226507334335
"hsa-miR-4330",0.0273048062462958,-0.847062329006823,0.364231860901075,0.719838066900689,0.940265552617795,-5.88807910142137
"hsa-miR-568",0.0268227710222249,-0.943185185369719,0.507352555696397,0.61793614381698,0.919202973330168,-5.82735338966327
"hsa-miR-450b-3p",0.0261931541532954,-0.833689970304597,0.392003642496356,0.699560085772764,0.937469426000471,-5.87782460728804
"hsa-miR-1297",0.0248232169324955,-0.871806120481535,0.322667701932707,0.750585639985821,0.948139451222948,-5.90203909474607
"hsa-miR-4314",0.0244750158199363,2.03811809421623,0.0514950610885496,0.959486121283294,0.987132331557558,-5.95183683138512
"hsa-miR-509-5p",0.0242016738998269,-0.864189569324557,0.463013166235598,0.648785730315483,0.927363603794833,-5.84824957997734
"hsa-miR-1468",0.024198973383195,-0.859475721333037,0.288125671108029,0.776471851173669,0.94946160690924,-5.91236995753863
"hsa-miR-2278",0.0239997893714801,-0.272192356961899,0.103743058552123,0.918495983470586,0.974697660780849,-5.94784526733789
"hsa-miR-3119",0.0239648830991257,-0.895346305464224,0.391997065872818,0.699564861152862,0.937469426000471,-5.8778271232876
"hsa-miR-217",0.0239405525232295,-0.872301541222754,0.331529424743683,0.743991896839147,0.946756984028014,-5.89920258425088
"hsa-miR-1179",0.023532961822751,-0.894800344247519,0.321673929525297,0.751326319667608,0.948139451222948,-5.90235245312356
"hsa-miR-509-3-5p",0.0231981284670043,-0.838555704663707,0.324214220584758,0.749433482228777,0.948139451222948,-5.90154954388327
"hsa-miR-4280",0.0226420136182729,-0.920401631511219,0.376862968469424,0.710587680692695,0.939658944061381,-5.88350701869922
"hsa-miR-491-3p",0.0224369678883151,-0.686264076199939,0.3898778402016,0.701104330532266,0.937469426000471,-5.87863570955556
"hsa-miR-626",0.0221353543420533,-0.901390020619206,0.338378008497712,0.738909933257807,0.946241201450398,-5.89695847914536
"hsa-miR-3178",0.0216378163013404,1.27021785428245,0.0432140333594791,0.965996558041344,0.990472822180905,-5.95222289859671
"hsa-miR-591",0.020231241303337,-0.961480955242555,0.266670908272876,0.79268902823332,0.94946160690924,-5.91820394372581
"hsa-miR-4266",0.0190926913801551,-0.910052994731781,0.267382765325705,0.792149343821557,0.94946160690924,-5.91801755052827
"hsa-miR-2113",0.0190659056422431,-0.693658423865159,0.204030274967088,0.840570148029162,0.94946160690924,-5.93267261107583
"hsa-miR-548d-3p",0.0187844537920696,-0.893485276172237,0.290542492151442,0.774651471778622,0.94946160690924,-5.91168476085808
"hsa-miR-4297",0.0187171541271003,-0.937908215262317,0.371067095092222,0.714826658339232,0.939658944061381,-5.88562399465647
"hsa-miR-4285",0.0186957446768233,-0.826703787062731,0.293612283221697,0.772341202150765,0.94946160690924,-5.91080626863686
"hsa-miR-767-3p",0.0186813076344944,-0.743780358302431,0.209787106038555,0.836139848025202,0.94946160690924,-5.93150268221574
"hsa-miR-508-5p",0.018480887484017,-0.831809931969531,0.226571605200765,0.823255592008881,0.94946160690924,-5.92790686666
"hsa-miR-4256",0.018475975090921,-0.873260487197507,0.202780469701635,0.841532692779524,0.94946160690924,-5.93292232244048
"hsa-miR-339-5p",0.0183560342099121,3.4901975760367,0.13229458111101,0.896187665897942,0.968872932517631,-5.94453015067667
